Video ID,User ID,Comment
48gTx8MpRmI,UCfE1FhAPmixNmvCZDQfuNeg,"If I had a Tesla, I’ll sale it asap. He is a disgrace and crazy man. He and this administration is ashamed and joke"
48gTx8MpRmI,UClj_4Cns8rV21y4OQgzKKgw,People should look up “Afrikaner Weerstands Beweging” 😌
48gTx8MpRmI,UCJ4XswE8RDmfqHYA7K_goMw,It was actually a salute used on a Star Trek episode circa 1968. That&#39;s all. He&#39;s a huge fan people.
48gTx8MpRmI,UC1UziHVbekp5TTQZ7SGuqWg,His supporters don’t care they feel the same way .
48gTx8MpRmI,UCMEz_wmudtYw1eL4fvtY17Q,How do you not know the history behind the salute. I dont care if your awkward you know what it means.
48gTx8MpRmI,UCqo8qtOHoB1E-lWjZf6LZNw,Elon Musk the next president USA
48gTx8MpRmI,UCOz-aYDRaPcCW6N9KfC1YjQ,"The american salute, many forgot they did this under the flag in schools."
48gTx8MpRmI,UC3sc1N1EoEyU_Y66Ct_DzJw,"O único insulto que os esquerdistas conseguem dirigir à direita é chamar de nazista ou fascista, que são ideologias de esquerda. Não é um baita paradoxo, xingar alguém do que se é?"
48gTx8MpRmI,UClEijqP8xpK2LoJO6GqXPIA,"I think he clicked his heels together twice also. Come on people, the man is autistic and was highly excited. My grandson has high-functioning autism and when highly excited at his music concerts he raises his arm just like this. No excuse, just the truth. You people are insane and just searching all day long for &quot;something&quot; to blame Elon for. Get a life."
48gTx8MpRmI,UCnVI0xvSEvs6BqZn9ztrLaw,If he dose it again he should get boycotted no doubt no excuse.
48gTx8MpRmI,UCxtp0D5jJD6zEv02e13HojQ,"Love Trump but I have always disliked Musk. Now I know why deep down I know I did not like him. He should leave the country, Trump does NOT need him and we the people certainly do NOT."
48gTx8MpRmI,UC6ixbCJ3YlcsnoMcMLEdjPw,"I don’t see it, I feel he was excited and it’s a dumb mistake"
48gTx8MpRmI,UCVipjd0mqI26cW5l3NnsKkg,😵‍💫
48gTx8MpRmI,UC2sB0LfZuEf28-pF7GnEtbw,Don`t worry guys. He was just waving to his friends from the AfD.
